task,dataset,K,seed,ratio,eta_sel,eta_path_trimmed,viol_sign_pct,LK_eta_sel,LK_eta_path,n_steps_nonpos,frac_steps_nonpos
E3,sport_facility,6,81,0.649263,263.947,54.0831,4.94,0.003783,0.018348,0,0.000000
E3,sport_facility,7,81,0.635738,263.947,54.0831,6.59,0.003782,0.018344,1,0.142857
E3,sport_coverage,3,82,0.838215,1.86862,7.01812,0.00,0.445367,0.135828,0,0.000000
E3,sport_coverage,4,82,0.909542,1.86862,13.4437,0.00,0.437016,0.072335,0,0.000000
E3,sport_coverage,5,82,0.803881,1.86862,17.3825,2.22,0.432217,0.056221,1,0.200000
E3,sport_coverage,6,82,0.740830,41.0824,20.7621,2.86,0.024096,0.047208,1,0.166667
E3,sport_coverage,7,82,0.732913,41.0824,22.5884,6.72,0.024089,0.043439,1,0.142857
E3,sport_diversity,3,82,0.838215,1.66334,25.9696,0.00,0.488767,0.038014,0,0.000000
E3,sport_diversity,4,82,0.724300,14.6558,37.3358,0.00,0.066506,0.026516,0,0.000000
E3,sport_diversity,5,82,0.759521,14.6558,37.3358,0.00,0.066396,0.026499,0,0.000000
E3,sport_diversity,6,82,0.835673,14.6558,37.3358,0.95,0.066322,0.026487,0,0.000000
E3,sport_diversity,7,82,0.788034,14.6558,37.3358,5.88,0.066269,0.026478,1,0.142857
E3,sport_facility,3,82,0.723985,2.2176,30.9964,0.00,0.386552,0.031916,0,0.000000
E3,sport_facility,4,82,0.630167,13.3363,30.9964,0.00,0.072901,0.031874,0,0.000000
E3,sport_facility,5,82,0.583727,13.3363,30.9964,0.00,0.072768,0.031848,0,0.000000
E3,sport_facility,6,82,0.666317,13.3363,30.9964,0.95,0.072680,0.031831,0,0.000000
E3,sport_facility,7,82,0.702164,13.3363,35.904,3.36,0.072616,0.027522,0,0.000000
E3,sport_coverage,3,83,0.634146,2.20952,4.96106,13.33,0.387742,0.188330,0,0.000000
E3,sport_coverage,4,83,0.751381,2.20952,4.96106,22.22,0.381404,0.186839,0,0.000000
E3,sport_diversity,3,83,0.823529,47.2124,100.136,26.67,0.021032,0.009953,0,0.000000
E3,sport_diversity,4,83,0.640000,47.2124,100.136,33.33,0.021013,0.009949,1,0.250000
E3,sport_facility,3,83,0.552381,47.2124,54.8184,26.67,0.021032,0.018131,1,0.333333
E3,sport_facility,4,83,0.788903,47.2124,54.8184,27.78,0.021013,0.018118,1,0.250000
E3,sport_coverage,3,84,0.904782,1.364,19.7675,33.33,0.568569,0.049740,0,0.000000
E3,sport_coverage,4,84,0.889496,1.364,19.7675,44.44,0.555079,0.049636,1,0.250000
E3,sport_diversity,3,84,0.707339,5.37634,36.7022,13.33,0.174706,0.027000,0,0.000000
E3,sport_diversity,4,84,0.696466,5.37634,36.7022,22.22,0.173424,0.026969,1,0.250000
E3,sport_facility,3,84,0.715564,5.37634,27.6478,13.33,0.174706,0.035735,0,0.000000
E3,sport_facility,4,84,0.704077,5.37634,27.6478,22.22,0.173424,0.035682,1,0.250000
E3,sport_coverage,3,85,0.727273,1,10.1149,38.10,0.703704,0.095642,1,0.333333
E3,sport_coverage,4,85,0.699894,1,10.1149,46.15,0.683594,0.095259,2,0.500000
E3,sport_coverage,5,85,0.825137,1,10.1149,50.00,0.672320,0.095031,2,0.400000
E3,sport_coverage,6,85,0.837563,1,10.1149,54.55,0.665102,0.094880,3,0.500000
E3,sport_diversity,3,85,0.440367,16.7103,25.9976,23.81,0.058657,0.037974,1,0.333333
E3,sport_diversity,4,85,0.757488,16.7103,26.8238,26.92,0.058514,0.036762,1,0.250000
E3,sport_diversity,5,85,0.949686,16.7103,26.8238,33.33,0.058428,0.036728,1,0.200000
E3,sport_diversity,6,85,0.916667,16.7103,26.8238,39.39,0.058371,0.036706,2,0.333333
E3,sport_facility,3,85,0.475248,5.95534,18.2364,23.81,0.158693,0.053839,1,0.333333
E3,sport_facility,4,85,0.417391,5.95534,18.2364,30.77,0.157636,0.053718,2,0.500000
E3,sport_facility,5,85,0.440830,80.2282,18.2364,30.00,0.012402,0.053646,2,0.400000
E3,sport_facility,6,85,0.463315,80.2282,18.2364,30.30,0.012400,0.053598,3,0.500000
E3,sport_coverage,3,86,0.782123,6.02725,49.879,10.00,0.156907,0.019915,0,0.000000
E3,sport_coverage,4,86,0.833216,6.02725,49.879,18.42,0.155873,0.019898,0,0.000000
E3,sport_coverage,5,86,0.742009,6.02725,75.5661,24.44,0.155262,0.013164,1,0.200000
E3,sport_coverage,6,86,0.737153,6.02725,75.5661,29.41,0.154858,0.013161,2,0.333333
E3,sport_coverage,7,86,0.817004,6.02725,75.5661,32.14,0.154571,0.013159,2,0.285714
E3,sport_diversity,3,86,0.931953,2.38815,51.7362,13.33,0.363008,0.019205,0,0.000000
E3,sport_diversity,4,86,0.810280,2.38815,51.7362,26.32,0.357451,0.019189,1,0.250000
E3,sport_diversity,5,86,0.699418,2.38815,51.7362,33.33,0.354231,0.019180,2,0.400000
E3,sport_diversity,6,86,0.703876,2.38815,51.7362,37.25,0.352129,0.019174,3,0.500000
E3,sport_diversity,7,86,0.788431,2.38815,51.7362,39.29,0.350649,0.019169,3,0.428571
E3,sport_facility,3,86,0.410448,8.90151,39.235,0.00,0.108186,0.025271,0,0.000000
E3,sport_facility,4,86,0.419825,8.90151,40.7242,0.00,0.107696,0.024330,0,0.000000
E3,sport_facility,5,86,0.398904,47.5239,40.7242,0.00,0.020866,0.024315,0,0.000000
E3,sport_facility,6,86,0.504398,47.5239,40.7242,1.96,0.020858,0.024306,0,0.000000
E3,sport_facility,7,86,0.639241,47.5239,40.7242,5.36,0.020853,0.024299,0,0.000000
E3,sport_coverage,3,87,0.792120,1.51163,27.0352,20.83,0.526383,0.036535,1,0.333333
E3,sport_coverage,4,87,0.681931,1.51163,27.0352,30.00,0.514772,0.036479,2,0.500000
E3,sport_coverage,5,87,0.798701,1.51163,27.0352,31.43,0.508154,0.036446,2,0.400000
E3,sport_coverage,6,87,0.815975,1.51163,27.0352,35.90,0.503877,0.036423,3,0.500000
E3,sport_coverage,7,87,0.823048,1.51163,27.0352,38.10,0.500885,0.036408,4,0.571429
E3,sport_diversity,3,87,0.600527,2.37574,55.8217,8.33,0.364625,0.017807,1,0.333333
E3,sport_diversity,4,87,0.529255,2.37574,55.8217,13.33,0.359019,0.017794,2,0.500000
E3,sport_diversity,5,87,0.528351,2.37574,55.8217,17.14,0.355771,0.017786,3,0.600000
E3,sport_diversity,6,87,0.818836,2.37574,55.8217,17.95,0.353651,0.017781,3,0.500000
E3,sport_diversity,7,87,0.972000,2.37574,55.8217,21.43,0.352158,0.017777,3,0.428571
E3,sport_facility,3,87,0.634082,57.103,46.0683,8.33,0.017410,0.021550,0,0.000000
E3,sport_facility,4,87,0.641091,57.103,46.0683,13.33,0.017398,0.021531,0,0.000000
E3,sport_facility,5,87,0.633393,57.103,46.0683,20.00,0.017390,0.021519,1,0.200000
E3,sport_facility,6,87,0.625344,57.103,46.0683,23.08,0.017385,0.021512,2,0.333333
E3,sport_facility,7,87,0.761233,57.103,46.0683,23.81,0.017381,0.021506,2,0.285714
E3,sport_coverage,3,88,0.877990,1.68527,20.9812,0.00,0.483750,0.046909,0,0.000000
E3,sport_coverage,4,88,0.895669,1.68527,30.5097,7.32,0.473915,0.032376,0,0.000000
E3,sport_coverage,5,88,0.900826,1.68527,30.5097,15.00,0.468285,0.032349,0,0.000000
E3,sport_coverage,6,88,0.818264,1.68527,36.2793,21.37,0.464637,0.027249,1,0.166667
E3,sport_coverage,7,88,0.751554,1.68527,56.8883,25.56,0.462080,0.017446,2,0.285714
E3,sport_diversity,3,88,0.647435,5.92131,81.948,0.00,0.159553,0.012153,0,0.000000
E3,sport_diversity,4,88,0.715195,5.92131,81.948,1.22,0.158484,0.012147,0,0.000000
E3,sport_diversity,5,88,0.794434,5.92131,81.948,4.00,0.157852,0.012143,0,0.000000
E3,sport_diversity,6,88,0.732588,5.92131,81.948,9.40,0.157434,0.012141,1,0.166667
E3,sport_diversity,7,88,0.762056,5.92131,81.948,14.29,0.157138,0.012139,1,0.142857
E3,sport_facility,3,88,0.653883,5.20495,39.5058,0.00,0.180083,0.025100,0,0.000000
E3,sport_facility,4,88,0.577923,43.2778,39.5058,0.00,0.022907,0.025073,0,0.000000
E3,sport_facility,5,88,0.638804,43.2778,39.5058,1.00,0.022894,0.025058,0,0.000000
E3,sport_facility,6,88,0.675542,43.2778,39.5058,2.56,0.022885,0.025047,0,0.000000
E3,sport_facility,7,88,0.642724,43.2778,39.5058,6.77,0.022879,0.025040,1,0.142857
E3,sport_coverage,3,89,0.980819,1.1088,27.4543,4.44,0.657917,0.035984,0,0.000000
E3,sport_coverage,4,89,1.000000,1.1088,27.4543,12.07,0.640121,0.035930,0,0.000000
E3,sport_coverage,5,89,0.900298,1.1088,27.4543,21.43,0.630106,0.035897,1,0.200000
E3,sport_coverage,6,89,0.791444,1.1088,27.4543,27.16,0.623681,0.035876,2,0.333333
E3,sport_coverage,7,89,0.747966,1.1088,27.4543,29.67,0.619207,0.035860,3,0.428571
E3,sport_diversity,3,89,0.531995,17.1636,42.7533,0.00,0.057139,0.023208,0,0.000000
E3,sport_diversity,4,89,0.697442,17.1636,42.7533,0.00,0.057002,0.023186,0,0.000000
E3,sport_diversity,5,89,0.657371,22.5716,42.7533,5.71,0.043525,0.023172,0,0.000000
E3,sport_diversity,6,89,0.632646,22.5716,42.7533,9.88,0.043494,0.023163,0,0.000000
E3,sport_diversity,7,89,0.580091,22.5716,42.7533,13.19,0.043471,0.023157,1,0.142857
E3,sport_facility,3,89,0.535767,14.6508,32.5469,0.00,0.066715,0.030411,0,0.000000
E3,sport_facility,4,89,0.474810,497.267,32.5469,0.00,0.002009,0.030373,0,0.000000
E3,sport_facility,5,89,0.490357,497.267,32.5469,0.00,0.002009,0.030350,0,0.000000
E3,sport_facility,6,89,0.603665,497.267,32.5469,0.00,0.002009,0.030334,0,0.000000
E3,sport_facility,7,89,0.581182,497.267,32.5469,2.20,0.002009,0.030323,1,0.142857
E3,sport_coverage,3,90,0.674198,1.23976,12.711,7.84,0.609171,0.076627,1,0.333333
E3,sport_coverage,4,90,0.560702,1.23976,13.8045,12.12,0.593772,0.070496,2,0.500000
E3,sport_coverage,5,90,0.493339,1.23976,13.8045,13.75,0.585066,0.070371,3,0.600000
E3,sport_coverage,6,90,0.516168,1.44143,13.8045,13.98,0.521572,0.070289,3,0.500000
E3,sport_coverage,7,90,0.562279,1.44143,13.8045,16.19,0.518374,0.070230,3,0.428571
E3,sport_diversity,3,90,0.478639,7.34297,43.4598,0.00,0.130096,0.022834,0,0.000000
E3,sport_diversity,4,90,0.510591,7.34297,43.4598,0.00,0.129386,0.022812,0,0.000000
E3,sport_diversity,5,90,0.558319,7.34297,43.4598,6.25,0.128965,0.022799,0,0.000000
E3,sport_diversity,6,90,0.502886,7.34297,43.4598,12.90,0.128687,0.022790,1,0.166667
E3,sport_diversity,7,90,0.472262,7.34297,43.4598,17.14,0.128489,0.022784,2,0.285714
E3,sport_facility,3,90,0.478639,7.34297,23.3609,0.00,0.130096,0.042199,0,0.000000
E3,sport_facility,4,90,0.410400,48.1509,30.8501,0.00,0.020607,0.032023,0,0.000000
E3,sport_facility,5,90,0.386867,48.1509,33.4311,0.00,0.020596,0.029557,0,0.000000
E3,sport_facility,6,90,0.373092,48.1509,33.4311,1.08,0.020589,0.029542,0,0.000000
E3,sport_facility,7,90,0.462274,48.1509,33.4311,2.86,0.020584,0.029532,0,0.000000
E3,sport_coverage,3,91,0.790310,1,25.4502,17.95,0.703704,0.038780,1,0.333333
E3,sport_coverage,4,91,0.659284,1,25.4502,24.00,0.683594,0.038717,2,0.500000
E3,sport_coverage,5,91,0.616171,18.7433,34.6921,26.67,0.052226,0.028495,2,0.400000
E3,sport_coverage,6,91,0.545455,18.7433,34.6921,28.99,0.052180,0.028481,3,0.500000
E3,sport_coverage,7,91,0.520755,18.7433,34.6921,29.87,0.052148,0.028471,4,0.571429
E3,sport_diversity,3,91,0.546662,33.8025,74.8327,10.26,0.029293,0.013304,0,0.000000
E3,sport_diversity,4,91,0.592081,33.8025,74.8327,12.00,0.029257,0.013296,0,0.000000
E3,sport_diversity,5,91,0.683036,33.8025,74.8327,15.00,0.029236,0.013292,0,0.000000
E3,sport_diversity,6,91,0.603636,33.8025,74.8327,20.29,0.029221,0.013289,1,0.166667
E3,sport_diversity,7,91,0.603729,33.8025,74.8327,23.38,0.029211,0.013287,2,0.285714
E3,sport_facility,3,91,0.763368,1.11295,41.4075,15.38,0.656269,0.023956,1,0.333333
E3,sport_facility,4,91,0.642683,1.11295,41.4075,20.00,0.638555,0.023932,2,0.500000
E3,sport_facility,5,91,0.562257,1.11295,41.4075,23.33,0.628586,0.023918,3,0.600000
E3,sport_facility,6,91,0.630824,1.11295,41.4075,24.64,0.622189,0.023909,3,0.500000
E3,sport_facility,7,91,0.602502,1.11295,41.4075,27.27,0.617734,0.023902,4,0.571429
E3,sport_coverage,3,92,0.970628,1.1661,40.2045,16.67,0.635780,0.024667,0,0.000000
E3,sport_coverage,4,92,0.795435,1.1661,40.2045,28.95,0.619084,0.024642,1,0.250000
E3,sport_coverage,5,92,0.673913,1.1661,40.2045,33.33,0.609669,0.024627,2,0.400000
E3,sport_coverage,6,92,0.771852,1.1661,40.2045,35.29,0.603622,0.024616,2,0.333333
E3,sport_coverage,7,92,0.849057,1.1661,40.2045,39.29,0.599409,0.024609,2,0.285714
E3,sport_diversity,3,92,0.721053,1.17356,33.5331,3.33,0.632992,0.029526,1,0.333333
E3,sport_diversity,4,92,0.799382,1.37042,33.5331,10.53,0.553206,0.029489,1,0.250000
E3,sport_diversity,5,92,0.707317,1.37042,33.5331,17.78,0.545599,0.029468,2,0.400000
E3,sport_diversity,6,92,0.722444,42.3808,33.5331,21.57,0.023365,0.029453,2,0.333333
E3,sport_diversity,7,92,0.679119,42.3808,33.5331,25.00,0.023358,0.029443,3,0.428571
E3,sport_facility,3,92,0.469172,7.72656,58.1786,10.00,0.123920,0.017090,1,0.333333
E3,sport_facility,4,92,0.448492,7.93007,58.1786,10.53,0.120264,0.017078,1,0.250000
E3,sport_facility,5,92,0.535433,7.93007,58.9322,11.11,0.119900,0.016854,1,0.200000
E3,sport_facility,6,92,0.549969,41.3578,58.9322,11.76,0.023937,0.016849,1,0.166667
E3,sport_facility,7,92,0.734394,41.3578,58.9322,14.29,0.023930,0.016846,1,0.142857
E3,sport_coverage,3,93,0.738575,2.19364,5.83217,0.00,0.390102,0.161850,0,0.000000
E3,sport_coverage,4,93,0.769408,2.19364,5.83217,0.00,0.383686,0.160750,0,0.000000
E3,sport_coverage,5,93,0.755105,2.19364,5.83217,0.59,0.379978,0.160100,0,0.000000
E3,sport_coverage,6,93,0.802454,2.19364,8.50424,2.49,0.377562,0.111976,0,0.000000
E3,sport_coverage,7,93,0.765048,6.55575,10.2089,3.93,0.142920,0.093936,0,0.000000
E3,sport_diversity,3,93,0.878250,1.48988,31.4592,0.00,0.532227,0.031452,0,0.000000
E3,sport_diversity,4,93,0.775956,5.46962,38.9269,0.00,0.170671,0.025443,0,0.000000
E3,sport_diversity,5,93,0.699562,10.5546,42.1,0.00,0.091222,0.023528,0,0.000000
E3,sport_diversity,6,93,0.682463,10.5546,43.7163,0.00,0.091083,0.022658,0,0.000000
E3,sport_diversity,7,93,0.646564,16.7545,47.3318,0.00,0.058180,0.020937,0,0.000000
E3,sport_facility,3,93,0.774871,4.29332,24.4059,0.00,0.215304,0.040417,0,0.000000
E3,sport_facility,4,93,0.770865,4.29332,27.5901,0.00,0.213354,0.035755,0,0.000000
E3,sport_facility,5,93,0.694433,11.5492,27.5901,0.00,0.083639,0.035723,0,0.000000
E3,sport_facility,6,93,0.647461,16.0566,27.5901,0.00,0.060686,0.035702,0,0.000000
E3,sport_facility,7,93,0.671717,16.0566,27.5901,0.00,0.060642,0.035687,0,0.000000
E3,sport_coverage,3,94,0.827245,1,4.58614,30.30,0.703704,0.202584,1,0.333333
E3,sport_coverage,4,94,0.689904,1,4.58614,35.71,0.683594,0.200858,2,0.500000
E3,sport_coverage,5,94,0.699615,1.29388,5.79744,38.00,0.568106,0.160992,2,0.400000
E3,sport_coverage,6,94,0.678198,1.29388,5.79744,40.35,0.562809,0.160558,3,0.500000
E3,sport_coverage,7,94,0.779670,1.29388,5.79744,41.27,0.559112,0.160250,3,0.428571
E3,sport_diversity,3,94,0.760563,1.59724,18.1456,33.33,0.504511,0.054104,1,0.333333
E3,sport_diversity,4,94,0.857529,1.59724,18.1456,38.10,0.493827,0.053981,1,0.250000
E3,sport_diversity,5,94,0.755102,1.59724,18.1456,44.00,0.487724,0.053908,2,0.400000
E3,sport_diversity,6,94,0.755102,1.59724,18.1456,47.37,0.483775,0.053860,3,0.500000
E3,sport_diversity,7,94,0.731195,1.59724,18.1456,49.21,0.481009,0.053825,4,0.571429
E3,sport_facility,3,94,0.760563,1.8017,9.96686,30.30,0.458678,0.097014,1,0.333333
E3,sport_facility,4,94,0.651838,1.8017,10.8164,35.71,0.449825,0.089296,2,0.500000
E3,sport_facility,5,94,0.683090,2.00292,10.8164,38.00,0.409032,0.089096,2,0.400000
E3,sport_facility,6,94,0.682177,2.00292,10.8164,40.35,0.406236,0.088963,3,0.500000
E3,sport_facility,7,94,0.798864,2.00292,10.8164,41.27,0.404272,0.088868,3,0.428571
E3,sport_coverage,3,95,0.711660,2.4203,5.48456,7.41,0.358880,0.171473,0,0.000000
E3,sport_coverage,4,95,0.691754,2.4203,10.0332,9.43,0.353450,0.096005,0,0.000000
E3,sport_coverage,5,95,0.744021,2.4203,10.0332,11.54,0.350301,0.095774,0,0.000000
E3,sport_coverage,6,95,0.765649,2.4203,14.436,15.69,0.348245,0.067302,0,0.000000
E3,sport_coverage,7,95,0.706856,2.4203,14.436,19.43,0.346797,0.067248,1,0.142857
E3,sport_diversity,3,95,0.639493,6.53142,34.6574,7.41,0.145425,0.028577,0,0.000000
E3,sport_diversity,4,95,0.529904,3961.29,34.6574,8.49,0.000252,0.028543,0,0.000000
E3,sport_diversity,5,95,0.459382,3961.29,34.6574,9.23,0.000252,0.028523,1,0.200000
E3,sport_diversity,6,95,0.415709,3961.29,34.6574,9.15,0.000252,0.028509,2,0.333333
E3,sport_diversity,7,95,0.551170,3961.29,34.6574,8.57,0.000252,0.028500,2,0.285714
E3,sport_facility,3,95,0.582458,1.87223,54.3937,7.41,0.444670,0.018272,1,0.333333
E3,sport_facility,4,95,0.681615,1.87223,54.3937,7.55,0.436345,0.018258,1,0.250000
E3,sport_facility,5,95,0.594891,1.87223,54.3937,8.46,0.431560,0.018250,2,0.400000
E3,sport_facility,6,95,0.600168,2.92022,54.3937,8.50,0.297142,0.018244,2,0.333333
E3,sport_facility,7,95,0.556938,2.92022,54.3937,8.57,0.296086,0.018240,3,0.428571
E3,sport_coverage,3,96,0.928354,1.30069,16.2206,20.00,0.588624,0.060392,0,0.000000
E3,sport_coverage,4,96,1.000000,1.30069,16.2206,34.21,0.574202,0.060239,0,0.000000
E3,sport_coverage,5,96,0.937500,1.30069,16.2206,44.44,0.566033,0.060148,1,0.200000
E3,sport_coverage,6,96,0.903030,1.30069,16.2206,50.98,0.560772,0.060088,2,0.333333
E3,sport_coverage,7,96,0.893983,1.30069,16.2206,55.36,0.557101,0.060045,3,0.428571
E3,sport_diversity,3,96,0.618362,10.8036,47.049,6.67,0.089735,0.021104,0,0.000000
E3,sport_diversity,4,96,0.715144,10.8036,47.049,13.16,0.089398,0.021086,0,0.000000
E3,sport_diversity,5,96,0.694304,10.8036,47.049,20.00,0.089198,0.021075,1,0.200000
E3,sport_diversity,6,96,0.681976,10.8036,47.049,23.53,0.089065,0.021067,2,0.333333
E3,sport_diversity,7,96,0.784830,10.8036,47.049,25.00,0.088970,0.021062,2,0.285714
E3,sport_facility,3,96,0.587390,61.2404,54.3326,6.67,0.016240,0.018292,0,0.000000
E3,sport_facility,4,96,0.594660,61.2404,54.3326,7.89,0.016229,0.018279,0,0.000000
E3,sport_facility,5,96,0.607244,113.912,54.3326,11.11,0.008748,0.018270,0,0.000000
E3,sport_facility,6,96,0.747650,113.912,54.3326,13.73,0.008747,0.018265,0,0.000000
E3,sport_facility,7,96,0.952285,113.912,54.3326,17.86,0.008746,0.018261,0,0.000000
E3,sport_coverage,3,97,0.995015,1.03429,29.2136,3.92,0.688722,0.033842,0,0.000000
E3,sport_coverage,4,97,0.874840,1.03429,29.2136,12.12,0.669372,0.033794,1,0.250000
E3,sport_coverage,5,97,0.881597,1.56728,38.4255,15.19,0.494695,0.025755,1,0.200000
E3,sport_coverage,6,97,0.891604,1.56728,38.4255,19.78,0.490635,0.025744,1,0.166667
E3,sport_coverage,7,97,0.842727,1.56728,38.4255,26.21,0.487793,0.025736,2,0.285714
E3,sport_diversity,3,97,0.729424,7.43438,34.9833,0.00,0.128569,0.028314,0,0.000000
E3,sport_diversity,4,97,0.658065,24.6083,48.2319,0.00,0.040022,0.020573,0,0.000000
E3,sport_diversity,5,97,0.792662,24.6083,48.2319,0.00,0.039982,0.020562,0,0.000000
E3,sport_diversity,6,97,0.847073,24.6083,48.2319,7.53,0.039955,0.020555,0,0.000000
E3,sport_diversity,7,97,0.805638,24.6083,48.2319,14.29,0.039936,0.020550,1,0.142857
E3,sport_facility,3,97,0.622421,16.0779,22.5201,0.00,0.060916,0.043751,0,0.000000
E3,sport_facility,4,97,0.781109,16.0779,23.6482,0.00,0.060761,0.041621,0,0.000000
E3,sport_facility,5,97,0.730228,16.0779,27.2224,3.75,0.060669,0.036199,1,0.200000
E3,sport_facility,6,97,0.791114,16.0779,27.2224,5.38,0.060607,0.036177,1,0.166667
E3,sport_facility,7,97,0.759495,16.0779,27.2224,9.52,0.060563,0.036161,2,0.285714
E3,sport_coverage,3,98,0.723543,1.49511,15.1415,30.00,0.530810,0.064600,1,0.333333
E3,sport_coverage,4,98,0.780872,1.49511,15.1415,34.21,0.519007,0.064426,1,0.250000
E3,sport_coverage,5,98,0.714867,1.49511,15.1415,40.00,0.512283,0.064322,2,0.400000
E3,sport_coverage,6,98,0.689696,1.49511,15.1695,41.18,0.507938,0.064137,3,0.500000
E3,sport_coverage,7,98,0.717989,29.011,15.1695,41.07,0.033965,0.064088,3,0.428571
E3,sport_diversity,3,98,0.828509,6.76677,20.6162,30.00,0.140621,0.047725,0,0.000000
E3,sport_diversity,4,98,0.799519,6.76677,20.6162,36.84,0.139791,0.047630,0,0.000000
E3,sport_diversity,5,98,0.723778,6.76677,20.6162,42.22,0.139300,0.047573,1,0.200000
E3,sport_diversity,6,98,0.792769,6.76677,20.6162,45.10,0.138975,0.047536,1,0.166667
E3,sport_diversity,7,98,0.920000,6.76677,20.6162,48.21,0.138744,0.047509,1,0.142857
E3,sport_facility,3,98,0.866496,1,25.0347,33.33,0.703704,0.039415,1,0.333333
E3,sport_facility,4,98,0.888797,1.23,25.0347,39.47,0.597020,0.039350,1,0.250000
E3,sport_facility,5,98,0.804904,1.23,25.0347,44.44,0.588224,0.039311,2,0.400000
E3,sport_facility,6,98,0.742857,1.23,25.0347,47.06,0.582568,0.039286,3,0.500000
E3,sport_facility,7,98,0.742857,1.23,25.0347,48.21,0.578623,0.039267,4,0.571429
E3,sport_coverage,3,99,0.651623,7.06996,27.1102,11.11,0.134880,0.036435,1,0.333333
E3,sport_coverage,4,99,0.590937,29.0351,27.1102,15.22,0.033999,0.036379,1,0.250000
E3,sport_coverage,5,99,0.575107,29.0351,27.1102,18.18,0.033970,0.036346,1,0.200000
E3,sport_coverage,6,99,0.563119,29.0351,27.1102,20.63,0.033951,0.036324,2,0.333333
E3,sport_coverage,7,99,0.644419,29.0351,27.1102,21.43,0.033937,0.036308,2,0.285714
E3,sport_diversity,3,99,0.563209,13.6017,37.8855,5.56,0.071733,0.026164,0,0.000000
E3,sport_diversity,4,99,0.509969,98.6362,37.8855,10.87,0.010100,0.026135,0,0.000000
E3,sport_diversity,5,99,0.598985,98.6362,37.8855,14.55,0.010097,0.026118,0,0.000000
E3,sport_diversity,6,99,0.572570,98.6362,37.8855,20.63,0.010096,0.026107,1,0.166667
E3,sport_diversity,7,99,0.568472,98.6362,37.8855,24.29,0.010094,0.026099,2,0.285714
E3,sport_facility,3,99,0.523669,3.73374,20.1735,5.56,0.244629,0.048755,1,0.333333
E3,sport_facility,4,99,0.491491,12.0115,60.5243,8.70,0.080690,0.016420,1,0.250000
E3,sport_facility,5,99,0.473118,47.6978,60.5243,10.91,0.020790,0.016413,1,0.200000
E3,sport_facility,6,99,0.483330,47.6978,60.5243,12.70,0.020783,0.016409,2,0.333333
E3,sport_facility,7,99,0.682576,47.6978,60.5243,14.29,0.020778,0.016406,2,0.285714
E3,sport_coverage,3,100,0.661739,34.4215,24.324,11.90,0.028771,0.040551,0,0.000000
E3,sport_coverage,4,100,0.765632,34.4215,35.3852,14.81,0.028737,0.027962,0,0.000000
E3,sport_coverage,5,100,0.693555,34.4215,40.1902,20.00,0.028716,0.024635,1,0.200000
E3,sport_coverage,6,100,0.614037,34.4215,40.1902,22.67,0.028702,0.024625,2,0.333333
E3,sport_coverage,7,100,0.547613,34.4215,40.1902,23.81,0.028692,0.024618,3,0.428571
E3,sport_diversity,3,100,0.825618,1,35.4034,14.29,0.703704,0.027981,1,0.333333
E3,sport_diversity,4,100,0.763674,4.77894,35.4034,16.67,0.193397,0.027948,1,0.250000
