family,dataset,seed,K,selected_negative,harmful_zero,negative_candidate_observed,eta_sel_old,eta_sel_repaired_diagnostic,ratio,below_old_L
E3,tech_diversity,45,3,False,False,False,22.5561,22.556140357465704,0.453045,False
E3,tech_diversity,45,4,False,False,False,22.5561,22.556140357465704,0.425668,False
E3,tech_diversity,45,5,False,False,True,22.5561,22.556140357465704,0.542986,False
E3,tech_diversity,45,6,False,False,True,22.5561,22.556140357465704,0.520548,False
E3,tech_diversity,45,7,False,False,True,22.5561,22.556140357465704,0.615855,False
E3,tech_facility,45,3,False,False,False,22.5561,22.556140357465704,0.453045,False
E3,tech_facility,45,4,False,False,False,31.0517,31.051693407867972,0.401345,False
E3,tech_facility,45,5,False,False,True,31.0517,31.051693407867972,0.496324,False
E3,tech_facility,45,6,True,False,True,31.0517,,0.446512,False
E3,tech_facility,45,7,True,False,True,31.0517,,0.607301,False
E3,tech_coverage,46,3,False,False,True,8.29577,8.295774652968088,0.67323,False
E3,tech_coverage,46,4,True,False,True,8.29577,,0.599619,False
E3,tech_coverage,46,5,True,False,True,8.29577,,0.663357,False
E3,tech_coverage,46,6,True,False,True,8.29577,,0.597266,False
E3,tech_coverage,46,7,True,False,True,8.29577,,0.652952,False
E3,tech_diversity,46,3,False,False,False,4.79271,4.792709665527816,0.562426,False
E3,tech_diversity,46,4,False,False,False,18.1038,18.103773587357782,0.517172,False
E3,tech_diversity,46,5,False,False,False,18.1038,18.103773587357782,0.639835,False
E3,tech_diversity,46,6,False,False,True,18.1038,18.103773587357782,0.628858,False
E3,tech_diversity,46,7,False,False,True,18.1038,18.103773587357782,0.691696,False
E3,tech_facility,46,3,False,False,False,12.3233,12.323305407970684,0.504112,False
E3,tech_facility,46,4,False,False,False,12.3233,12.323305407970684,0.506508,False
E3,tech_facility,46,5,False,False,False,76.3596,76.35963015029947,0.476045,False
E3,tech_facility,46,6,False,False,False,76.3596,76.35963015029947,0.466025,False
E3,tech_facility,46,7,False,False,False,76.3596,76.35963015029947,0.463332,False
E3,tech_coverage,47,3,False,False,False,2.90649,2.906485671423759,0.658537,False
E3,tech_coverage,47,4,True,False,True,2.90649,,0.552888,False
E3,tech_coverage,47,5,True,False,True,11.6992,,0.506434,False
E3,tech_coverage,47,6,True,False,True,11.6992,,0.542201,False
E3,tech_coverage,47,7,True,False,True,11.6992,,0.587031,False
E3,tech_diversity,47,3,False,False,False,6.03136,6.0313638731020545,0.532258,False
E3,tech_diversity,47,4,False,False,False,8.9799,8.979904308029427,0.477679,False
E3,tech_diversity,47,5,False,False,False,8.9799,8.979904308029427,0.624168,False
E3,tech_diversity,47,6,False,False,True,8.9799,8.979904308029427,0.679595,False
E3,tech_diversity,47,7,True,False,True,8.9799,,0.635659,False
E3,tech_facility,47,3,False,False,False,4.44464,4.444636156002624,0.609375,False
E3,tech_facility,47,4,False,False,True,8.95887,8.958873932154459,0.540404,False
E3,tech_facility,47,5,False,False,True,8.95887,8.958873932154459,0.638098,False
E3,tech_facility,47,6,True,False,True,8.95887,,0.573146,False
E3,tech_facility,47,7,True,False,True,8.95887,,0.626506,False
E3,tech_coverage,49,3,False,False,False,2.63366,2.6336637433991203,0.833627,False
E3,tech_coverage,49,4,False,False,True,2.63366,2.6336637433991203,0.845217,False
E3,tech_coverage,49,5,False,False,True,2.63366,2.6336637433991203,0.853367,False
E3,tech_coverage,49,6,True,False,True,2.63366,,0.766614,False
E3,tech_coverage,49,7,True,False,True,2.63366,,0.711341,False
E3,tech_diversity,49,3,False,False,False,12.9263,12.92626681686345,0.558412,False
E3,tech_diversity,49,4,False,False,False,21.2442,21.244216741822296,0.489796,False
E3,tech_diversity,49,5,False,False,False,57.6009,57.60090360522933,0.440741,False
E3,tech_diversity,49,6,False,False,False,57.6009,57.60090360522933,0.587644,False
E3,tech_diversity,49,7,False,False,False,57.6009,57.60090360522933,0.56371,False
E3,tech_facility,49,3,False,False,False,7.22018,7.220183732614143,0.683714,False
E3,tech_facility,49,4,False,False,True,7.22018,7.220183732614143,0.652568,False
E3,tech_facility,49,5,True,False,True,7.22018,,0.576347,False
E3,tech_facility,49,6,True,False,True,9.81638,,0.546791,False
E3,tech_facility,49,7,True,False,True,17.611,,0.51832,False
E3,tech_coverage,50,3,False,False,False,2.3659,2.365896336114517,0.669787,False
E3,tech_coverage,50,4,False,False,False,3.90541,3.905406501760514,0.602317,False
E3,tech_coverage,50,5,False,False,False,3.90541,3.905406501760514,0.65247,False
E3,tech_coverage,50,6,False,False,True,33.4606,33.4605769139875,0.593978,False
E3,tech_coverage,50,7,False,False,True,33.4606,33.4605769139875,0.64256,False
E3,tech_diversity,50,3,False,False,False,6.80454,6.804535171055021,0.535027,False
E3,tech_diversity,50,4,False,False,False,9.03262,9.032624812069098,0.468468,False
E3,tech_diversity,50,5,False,False,False,9.03262,9.032624812069098,0.480819,False
E3,tech_diversity,50,6,False,False,False,9.03262,9.032624812069098,0.46633,False
E3,tech_diversity,50,7,False,False,False,9.03262,9.032624812069098,0.547398,False
E3,tech_facility,50,3,False,False,False,7.87437,7.874366767384216,0.732549,False
E3,tech_facility,50,4,False,False,False,7.87437,7.874366767384216,0.747556,False
E3,tech_facility,50,5,False,False,True,7.87437,7.874366767384216,0.681486,False
E3,tech_facility,50,6,False,False,True,7.87437,7.874366767384216,0.722483,False
E3,tech_facility,50,7,True,False,True,7.87437,,0.67495,False
E3,tech_coverage,51,3,False,False,True,1.46404,1.4640350371511206,0.959743,False
E3,tech_coverage,51,4,True,False,True,1.46404,,0.858745,False
E3,tech_coverage,51,5,True,False,True,1.46404,,0.862078,False
E3,tech_coverage,51,6,True,False,True,1.46404,,0.830075,False
E3,tech_coverage,51,7,True,False,True,1.46404,,0.793974,False
E3,tech_diversity,51,3,False,False,False,13.072,13.07199819977728,0.608267,False
E3,tech_diversity,51,4,False,False,False,13.072,13.07199819977728,0.728792,False
E3,tech_diversity,51,5,False,False,True,13.072,13.07199819977728,0.799753,False
E3,tech_diversity,51,6,False,False,True,13.072,13.07199819977728,0.871018,False
E3,tech_diversity,51,7,True,False,True,13.072,,0.841714,False
E3,tech_facility,51,3,False,False,False,13.4696,13.46959821000427,0.614973,False
E3,tech_facility,51,4,False,False,False,13.4696,13.46959821000427,0.699043,False
E3,tech_facility,51,5,False,False,True,839.349,839.3487657979881,0.654448,False
E3,tech_facility,51,6,False,False,True,839.349,839.3487657979881,0.675629,False
E3,tech_facility,51,7,True,False,True,839.349,,0.679966,False
E3,tech_coverage,52,3,False,False,False,2.17949,2.1794901864503355,0.701843,False
E3,tech_coverage,52,4,False,False,True,2.70971,2.709714286802406,0.642265,False
E3,tech_coverage,52,5,False,False,True,2.70971,2.709714286802406,0.701805,False
E3,tech_coverage,52,6,False,False,True,3.7456,3.7456028262076697,0.665548,False
E3,tech_coverage,52,7,False,False,True,3.7456,3.7456028262076697,0.68488,False
E3,tech_diversity,52,3,False,False,False,1.25232,1.2523240367903246,0.948471,False
E3,tech_diversity,52,4,False,False,True,1.25232,1.2523240367903246,0.964407,False
E3,tech_diversity,52,5,False,False,True,1.25232,1.2523240367903246,0.983919,False
E3,tech_diversity,52,6,True,False,True,1.25232,,0.880551,False
E3,tech_diversity,52,7,True,False,True,15.1494,,0.826285,False
E3,tech_facility,52,3,False,False,False,1.24976,1.2497563355226238,0.948471,False
E3,tech_facility,52,4,False,False,True,2.90146,2.9014565175371225,0.844897,False
E3,tech_facility,52,5,False,False,True,2.90146,2.9014565175371225,0.875091,False
E3,tech_facility,52,6,True,False,True,2.90146,,0.793693,False
E3,tech_facility,52,7,True,False,True,10.7177,,0.747748,False
E3,tech_coverage,53,3,False,False,False,4.13687,4.136874214268072,0.458494,False
E3,tech_coverage,53,4,False,False,True,4.13687,4.136874214268072,0.543897,False
E3,tech_coverage,53,5,False,False,True,4.13687,4.136874214268072,0.60893,False
E3,tech_coverage,53,6,True,False,True,4.13687,,0.553571,False
E3,tech_coverage,53,7,True,False,True,17.9486,,0.525757,False
E3,tech_diversity,53,3,False,False,False,2.14943,2.149425287417784,0.758045,False
E3,tech_diversity,53,4,False,False,True,2.14943,2.149425287417784,0.808069,False
E3,tech_diversity,53,5,False,False,True,2.14943,2.149425287417784,0.851934,False
E3,tech_diversity,53,6,True,False,True,2.14943,,0.735431,False
E3,tech_diversity,53,7,True,False,True,2.14943,,0.653746,False
E3,tech_facility,53,3,False,False,False,17.8326,17.832558144252022,0.586854,False
E3,tech_facility,53,4,False,False,False,17.8326,17.832558144252022,0.681887,False
E3,tech_facility,53,5,False,False,True,17.8326,17.832558144252022,0.73365,False
E3,tech_facility,53,6,False,False,True,17.8326,17.832558144252022,0.691964,False
E3,tech_facility,53,7,True,False,True,17.8326,,0.612852,False
E3,tech_coverage,54,3,False,False,True,4.11791,4.117908081548788,0.691626,False
E3,tech_coverage,54,4,True,False,True,4.11791,,0.581673,False
E3,tech_coverage,54,5,True,False,True,4.11791,,0.626939,False
E3,tech_coverage,54,6,True,False,True,4.11791,,0.656604,False
E3,tech_coverage,54,7,True,False,True,4.11791,,0.639928,False
E3,tech_diversity,54,3,False,False,False,179.292,179.29189187544793,0.263415,False
E3,tech_diversity,54,4,False,False,False,179.292,179.29189187544793,0.444553,False
E3,tech_diversity,54,5,False,False,True,179.292,179.29189187544793,0.533333,False
E3,tech_diversity,54,6,False,False,True,179.292,179.29189187544793,0.570093,False
E3,tech_diversity,54,7,True,False,True,179.292,,0.568663,False
E3,tech_facility,54,3,True,False,True,3.20642,,0.370879,False
E3,tech_facility,54,4,True,False,True,67.2544,,0.324941,False
E3,tech_facility,54,5,True,False,True,67.2544,,0.443156,False
E3,tech_facility,54,6,True,False,True,67.2544,,0.530973,False
E3,tech_facility,54,7,True,False,True,67.2544,,0.523594,False
E3,tech_coverage,55,3,False,False,False,2.67097,2.670967742567613,0.560547,False
E3,tech_coverage,55,4,True,False,True,2.67097,,0.472023,False
E3,tech_coverage,55,5,True,False,True,2.67097,,0.51046,False
E3,tech_coverage,55,6,True,False,True,2.67097,,0.604479,False
E3,tech_coverage,55,7,True,False,True,2.67097,,0.617893,False
E3,tech_diversity,55,3,False,False,True,10.3412,10.341183575998457,0.760484,False
E3,tech_diversity,55,4,False,False,True,10.3412,10.341183575998457,0.837073,False
E3,tech_diversity,55,5,True,False,True,10.3412,,0.740331,False
E3,tech_diversity,55,6,True,False,True,10.3412,,0.734257,False
E3,tech_diversity,55,7,True,False,True,10.3412,,0.666125,False
E3,tech_facility,55,3,False,False,True,1.09756,1.097560975499122,0.98071,False
E3,tech_facility,55,4,True,False,True,1.09756,,0.832317,False
E3,tech_facility,55,5,True,False,True,1.09756,,0.680203,False
E3,tech_facility,55,6,True,False,True,1.09756,,0.667048,False
E3,tech_facility,55,7,True,False,True,1.09756,,0.657,False
E3,tech_coverage,56,3,True,False,True,1.0,,0.822241,False
E3,tech_coverage,56,4,True,False,True,13.9134,,0.757423,False
E3,tech_coverage,56,5,True,False,True,13.9134,,0.689914,False
E3,tech_coverage,56,6,True,False,True,13.9134,,0.73663,False
E3,tech_coverage,56,7,True,False,True,13.9134,,0.698573,False
E3,tech_diversity,56,3,False,False,True,12.7633,12.763260140874744,0.662107,False
E3,tech_diversity,56,4,True,False,True,12.7633,,0.598955,False
E3,tech_diversity,56,5,True,False,True,12.7633,,0.549316,False
E3,tech_diversity,56,6,True,False,True,12.7633,,0.71506,False
E3,tech_diversity,56,7,True,False,True,256.192,,0.683575,False
E3,tech_facility,56,3,False,False,True,1.57952,1.5795172572052103,0.935963,False
E3,tech_facility,56,4,True,False,True,1.57952,,0.833911,False
E3,tech_facility,56,5,True,False,True,1.57952,,0.767976,False
E3,tech_facility,56,6,True,False,True,1.94405,,0.781474,False
E3,tech_facility,56,7,True,False,True,1.94405,,0.735655,False
E3,tech_coverage,57,3,True,False,True,1.06215,,0.763784,False
E3,tech_coverage,57,4,True,False,True,1.06215,,0.622247,True
E3,tech_coverage,57,5,True,False,True,1.06215,,0.699298,False
E3,tech_coverage,57,6,True,False,True,1.06215,,0.681675,False
E3,tech_coverage,57,7,True,False,True,1.06215,,0.708338,False
E3,tech_diversity,57,3,False,False,True,1.06698,1.0669837411746652,0.986857,False
E3,tech_diversity,57,4,False,False,True,1.06698,1.0669837411746652,0.983514,False
E3,tech_diversity,57,5,True,False,True,1.06698,,0.924727,False
E3,tech_diversity,57,6,True,False,True,1.06698,,1.0,False
E3,tech_diversity,57,7,True,False,True,1.06698,,0.965957,False
E3,tech_facility,57,3,True,False,True,1.0,,0.763194,False
E3,tech_facility,57,4,True,False,True,1.0,,0.642242,True
E3,tech_facility,57,5,True,False,True,1.34872,,0.699298,False
E3,tech_facility,57,6,True,False,True,1.34872,,0.778923,False
E3,tech_facility,57,7,True,False,True,1.34872,,0.792353,False
E3,tech_coverage,58,3,False,False,False,2.08791,2.087912087190018,0.755996,False
E3,tech_coverage,58,4,False,False,True,2.08791,2.087912087190018,0.808546,False
E3,tech_coverage,58,5,True,False,True,2.08791,,0.712726,False
E3,tech_coverage,58,6,True,False,True,26.2319,,0.656121,False
E3,tech_coverage,58,7,True,False,True,26.2319,,0.695226,False
E3,tech_diversity,58,3,False,False,False,4.82381,4.82381096043278,0.743621,False
E3,tech_diversity,58,4,False,False,False,11.931,11.9309895865354,0.636753,False
E3,tech_diversity,58,5,False,False,True,11.931,11.9309895865354,0.625835,False
E3,tech_diversity,58,6,False,False,True,11.931,11.9309895865354,0.677047,False
E3,tech_diversity,58,7,False,False,True,11.931,11.9309895865354,0.721402,False
E3,tech_facility,58,3,False,False,False,2.47423,2.474228326595016,0.799528,False
E3,tech_facility,58,4,False,False,True,2.47423,2.474228326595016,0.815543,False
E3,tech_facility,58,5,False,False,True,120.265,120.26506025466922,0.724985,False
E3,tech_facility,58,6,False,False,True,120.265,120.26506025466922,0.682236,False
E3,tech_facility,58,7,True,False,True,120.265,,0.634577,False
E3,tech_coverage,59,3,False,False,False,1.74275,1.7427450978922958,0.637602,False
E3,tech_coverage,59,4,False,False,False,1.74275,1.7427450978922958,0.683788,False
E3,tech_coverage,59,5,False,False,True,1.74275,1.7427450978922958,0.725167,False
E3,tech_coverage,59,6,True,False,True,1.74275,,0.646454,False
E3,tech_coverage,59,7,True,False,True,1.74275,,0.667484,False
E3,tech_diversity,59,3,False,False,False,3.16498,3.1649831648671154,0.504963,False
E3,tech_diversity,59,4,False,False,False,4.38194,4.381937423428099,0.472144,False
E3,tech_diversity,59,5,False,False,False,4.38194,4.381937423428099,0.459455,False
E3,tech_diversity,59,6,False,False,False,9.02305,9.023047306203285,0.43488,False
E3,tech_diversity,59,7,False,False,False,9.02305,9.023047306203285,0.524478,False
E3,tech_facility,59,3,False,False,False,9.86657,9.866570496723547,0.398614,False
E3,tech_facility,59,4,False,False,False,9.86657,9.866570496723547,0.46082,False
E3,tech_facility,59,5,False,False,False,9.86657,9.866570496723547,0.573276,False
E3,tech_facility,59,6,False,False,True,9.86657,9.866570496723547,0.563172,False
E3,tech_facility,59,7,False,False,True,9.86657,9.866570496723547,0.542338,False
E3,tech_coverage,60,3,False,False,True,5.97249,5.972493496165489,0.432908,False
E3,tech_coverage,60,4,False,False,True,17.1683,17.168331686668658,0.379394,False
E3,tech_coverage,60,5,False,False,True,17.1683,17.168331686668658,0.453028,False
E3,tech_coverage,60,6,False,False,True,17.1683,17.168331686668658,0.509804,False
E3,tech_coverage,60,7,True,False,True,17.1683,,0.47464,False
E3,tech_diversity,60,3,False,False,True,16.4601,16.460095769741933,0.410916,False
E3,tech_diversity,60,4,False,False,True,16.4601,16.460095769741933,0.499456,False
E3,tech_diversity,60,5,False,False,True,16.4601,16.460095769741933,0.569172,False
E3,tech_diversity,60,6,True,False,True,16.4601,,0.530806,False
E3,tech_diversity,60,7,True,False,True,16.4601,,0.5075,False
E3,tech_facility,60,3,False,False,True,247.766,247.7659434193106,0.567766,False
E3,tech_facility,60,4,True,False,True,247.766,,0.465412,False
E3,tech_facility,60,5,True,False,True,247.766,,0.508832,False
E3,tech_facility,60,6,True,False,True,247.766,,0.485149,False
E3,tech_facility,60,7,True,False,True,247.766,,0.543239,False
E3,tech_coverage,61,3,False,False,False,1.99013,1.9901338429129147,0.888378,False
E3,tech_coverage,61,4,False,False,True,8.48312,8.483121656799293,0.773692,False
E3,tech_coverage,61,5,False,False,True,8.48312,8.483121656799293,0.808219,False
E3,tech_coverage,61,6,False,False,True,8.48312,8.483121656799293,0.8497,False
E3,tech_coverage,61,7,True,False,True,8.48312,,0.784336,False
E3,tech_diversity,61,3,False,False,False,17.0296,17.029624265223127,0.518822,False
E3,tech_diversity,61,4,False,False,False,17.0296,17.029624265223127,0.459028,False
E3,tech_diversity,61,5,False,False,False,17.0296,17.029624265223127,0.469895,False
E3,tech_diversity,61,6,False,False,False,17.0296,17.029624265223127,0.532801,False
E3,tech_diversity,61,7,False,False,True,17.0296,17.029624265223127,0.5883,False
E3,tech_facility,61,3,False,False,False,3.14286,3.1428571425485714,0.78125,False
E3,tech_facility,61,4,False,False,False,94.5146,94.51456314523205,0.666887,False
E3,tech_facility,61,5,False,False,False,94.5146,94.51456314523205,0.628036,False
E3,tech_facility,61,6,False,False,True,94.5146,94.51456314523205,0.592601,False
E3,tech_facility,61,7,False,False,True,94.5146,94.51456314523205,0.702526,False
E3,tech_coverage,62,3,False,False,True,6.35067,6.350671978705241,0.776119,False
E3,tech_coverage,62,4,False,False,True,6.35067,6.350671978705241,0.855437,False
E3,tech_coverage,62,5,True,False,True,6.35067,,0.731481,False
E3,tech_coverage,62,6,True,False,True,6.35067,,0.663408,False
E3,tech_coverage,62,7,True,False,True,6.35067,,0.697947,False
E3,tech_diversity,62,3,False,False,False,5.9355,5.9355022460930105,0.740984,False
E3,tech_diversity,62,4,False,False,True,26.6927,26.692662171126972,0.639707,False
E3,tech_diversity,62,5,False,False,True,26.6927,26.692662171126972,0.726864,False
E3,tech_diversity,62,6,False,False,True,26.6927,26.692662171126972,0.695477,False
E3,tech_diversity,62,7,True,False,True,26.6927,,0.651417,False
E3,tech_facility,62,3,False,False,False,3.52763,3.52762870172091,0.753042,False
E3,tech_facility,62,4,False,False,True,3.52763,3.52762870172091,0.714401,False
E3,tech_facility,62,5,False,False,True,6.12551,6.12551352657254,0.667955,False
E3,tech_facility,62,6,True,False,True,6.12551,,0.617582,False
E3,tech_facility,62,7,True,False,True,6.12551,,0.572049,False
E3,tech_coverage,63,3,False,False,False,3.8256,3.825598121389004,0.772561,False
E3,tech_coverage,63,4,True,False,True,3.8256,,0.651256,False
E3,tech_coverage,63,5,True,False,True,3.8256,,0.678138,False
E3,tech_coverage,63,6,True,False,True,3.8256,,0.701026,False
E3,tech_coverage,63,7,True,False,True,3.8256,,0.741354,False
E3,tech_diversity,63,3,False,False,True,10.11,10.110023177908424,0.503961,False
E3,tech_diversity,63,4,False,False,True,10.11,10.110023177908424,0.598879,False
E3,tech_diversity,63,5,False,False,True,10.11,10.110023177908424,0.596429,False
E3,tech_diversity,63,6,False,False,True,10.11,10.110023177908424,0.603606,False
E3,tech_diversity,63,7,True,False,True,10.11,,0.571825,False
E3,tech_facility,63,3,False,False,False,14.6942,14.694182827736322,0.486006,False
E3,tech_facility,63,4,False,False,False,14.6942,14.694182827736322,0.595929,False
E3,tech_facility,63,5,True,False,True,14.6942,,0.533277,False
E3,tech_facility,63,6,True,False,True,14.6942,,0.527476,False
E3,tech_facility,63,7,True,False,True,18.1949,,0.52616,False
E3,tech_coverage,64,3,False,False,False,3.24357,3.243574268864674,0.826511,False
E3,tech_coverage,64,4,False,False,False,3.24357,3.243574268864674,0.87157,False
E3,tech_coverage,64,5,False,False,True,3.24357,3.243574268864674,0.825558,False
E3,tech_coverage,64,6,False,False,True,3.24357,3.243574268864674,0.847693,False
E3,tech_coverage,64,7,True,False,True,3.24357,,0.782359,False
E3,tech_diversity,64,3,False,False,False,1.6062,1.6061980835614647,0.869173,False
E3,tech_diversity,64,4,False,False,False,1.6062,1.6061980835614647,0.892894,False
E3,tech_diversity,64,5,False,False,True,8.1305,8.130500888487546,0.812318,False
E3,tech_diversity,64,6,False,False,True,8.1305,8.130500888487546,0.828714,False
E3,tech_diversity,64,7,False,False,True,8.1305,8.130500888487546,0.850069,False
E3,tech_facility,64,3,False,False,False,1.6062,1.6061980835614647,0.903876,False
E3,tech_facility,64,4,False,False,True,1.6062,1.6061980835614647,0.90242,False
E3,tech_facility,64,5,False,False,True,8.25196,8.251956706502979,0.819543,False
E3,tech_facility,64,6,False,False,True,8.25196,8.251956706502979,0.84507,False
E3,tech_facility,64,7,True,False,True,8.25196,,0.784328,False
E3,tech_coverage,65,3,False,False,False,8.60007,8.600073584703244,0.766347,False
E3,tech_coverage,65,4,True,False,True,8.60007,,0.655483,False
E3,tech_coverage,65,5,True,False,True,8.60007,,0.717974,False
E3,tech_coverage,65,6,True,False,True,8.60007,,0.648485,False
E3,tech_coverage,65,7,True,False,True,8.60007,,0.644857,False
E3,tech_diversity,65,3,True,False,True,4.48312,,0.530603,False
E3,tech_diversity,65,4,True,False,True,4.48312,,0.575077,False
E3,tech_diversity,65,5,True,False,True,4.48312,,0.708955,False
E3,tech_diversity,65,6,True,False,True,4.48312,,0.662295,False
E3,tech_diversity,65,7,True,False,True,4.48312,,0.73716,False
E3,tech_facility,65,3,True,False,True,4.48312,,0.530603,False
E3,tech_facility,65,4,True,False,True,8.65338,,0.485161,False
E3,tech_facility,65,5,True,False,True,8.65338,,0.592521,False
E3,tech_facility,65,6,True,False,True,29.3754,,0.56338,False
E3,tech_facility,65,7,True,False,True,29.3754,,0.543064,False
E3,tech_coverage,66,3,False,False,False,1.0,1.0,1.0,False
E3,tech_coverage,66,4,False,False,True,1.20526,1.2052591495380787,0.979824,False
E3,tech_coverage,66,5,False,False,True,1.20526,1.2052591495380787,0.97254,False
E3,tech_coverage,66,6,False,False,True,1.20526,1.2052591495380787,1.0,False
E3,tech_coverage,66,7,False,False,True,4.59722,4.597219580256843,0.969678,False
E3,tech_diversity,66,3,False,False,False,5.53854,5.538542358324817,0.651977,False
E3,tech_diversity,66,4,False,False,False,12.3011,12.301062400782062,0.593794,False
E3,tech_diversity,66,5,False,False,True,12.3011,12.301062400782062,0.744283,False
E3,tech_diversity,66,6,False,False,True,12.3011,12.301062400782062,0.800799,False
E3,tech_diversity,66,7,False,False,True,12.3011,12.301062400782062,0.778126,False
E3,tech_facility,66,3,False,False,True,5.85113,5.8511309185419345,0.781483,False
E3,tech_facility,66,4,False,False,True,5.85113,5.8511309185419345,0.780065,False
E3,tech_facility,66,5,False,False,True,12.3508,12.350814193733765,0.720536,False
E3,tech_facility,66,6,False,False,True,14.3455,14.345477229317574,0.693958,False
E3,tech_facility,66,7,True,False,True,14.3455,,0.66495,False
E3,tech_coverage,67,3,False,False,False,1.23071,1.230710466446148,0.939759,False
E3,tech_coverage,67,4,False,False,False,2.96703,2.9670329670032456,0.832694,False
E3,tech_coverage,67,5,False,False,True,2.96703,2.9670329670032456,0.86246,False
E3,tech_coverage,67,6,False,False,True,2.96703,2.9670329670032456,0.826502,False
E3,tech_coverage,67,7,False,False,True,3.65555,3.655552638089726,0.787253,False
E3,tech_diversity,67,3,False,False,False,2.50889,2.5088939204732954,0.76485,False
E3,tech_diversity,67,4,False,False,False,2.50889,2.5088939204732954,0.723376,False
E3,tech_diversity,67,5,False,False,True,2.50889,2.5088939204732954,0.734144,False
E3,tech_diversity,67,6,False,False,True,2.50889,2.5088939204732954,0.737055,False
E3,tech_diversity,67,7,False,False,True,2.50889,2.5088939204732954,0.790652,False
E3,tech_facility,67,3,False,False,False,3.64106,3.6410564236870053,0.793536,False
E3,tech_facility,67,4,False,False,False,3.64106,3.6410564236870053,0.742192,False
E3,tech_facility,67,5,False,False,False,3.64106,3.6410564236870053,0.692799,False
E3,tech_facility,67,6,False,False,False,10.5979,10.597922341023065,0.638495,False
E3,tech_facility,67,7,False,False,False,10.5979,10.597922341023065,0.654174,False
E3,tech_coverage,68,3,False,False,True,2.36849,2.368492603447705,0.853278,False
E3,tech_coverage,68,4,False,False,True,2.36849,2.368492603447705,0.870779,False
E3,tech_coverage,68,5,False,False,True,58.2595,58.25946837867997,0.796014,False
E3,tech_coverage,68,6,False,False,True,58.2595,58.25946837867997,0.796285,False
E3,tech_coverage,68,7,True,False,True,58.2595,,0.734824,False
E3,tech_diversity,68,3,False,False,False,6.02255,6.0225460082230615,0.541279,False
E3,tech_diversity,68,4,True,False,True,6.02255,,0.466809,False
E3,tech_diversity,68,5,True,False,True,6.02255,,0.480833,False
E3,tech_diversity,68,6,True,False,True,6.02255,,0.481278,False
E3,tech_diversity,68,7,True,False,True,6.02255,,0.539764,False
E3,tech_facility,68,3,False,False,True,4.81375,4.813750954783097,0.602788,False
E3,tech_facility,68,4,False,False,True,4.81375,4.813750954783097,0.705523,False
E3,tech_facility,68,5,True,False,True,4.81375,,0.62057,False
E3,tech_facility,68,6,True,False,True,4.81375,,0.68557,False
E3,tech_facility,68,7,True,False,True,4.81375,,0.657221,False
E3,tech_coverage,69,3,False,False,True,3.86632,3.8663247863534353,0.839128,False
E3,tech_coverage,69,4,False,False,True,3.86632,3.8663247863534353,0.787592,False
E3,tech_coverage,69,5,False,False,True,8.50214,8.502140906460289,0.716664,False
E3,tech_coverage,69,6,False,False,True,8.50214,8.502140906460289,0.763888,False
E3,tech_coverage,69,7,True,False,True,8.50214,,0.689037,False
E3,tech_diversity,69,3,False,False,True,2.27764,2.2776362713130345,0.878276,False
E3,tech_diversity,69,4,False,False,True,2.27764,2.2776362713130345,0.871174,False
E3,tech_diversity,69,5,False,False,True,52.6424,52.64237734129139,0.778661,False
E3,tech_diversity,69,6,True,False,True,52.6424,,0.715387,False
E3,tech_diversity,69,7,True,False,True,52.6424,,0.767993,False
E3,tech_facility,69,3,False,False,True,2.27764,2.2776362713130345,0.878276,False
E3,tech_facility,69,4,False,False,True,11.6725,11.672456570703948,0.764704,False
E3,tech_facility,69,5,False,False,True,11.6725,11.672456570703948,0.786118,False
E3,tech_facility,69,6,False,False,True,29.1045,29.10445122637728,0.726799,False
E3,tech_facility,69,7,True,False,True,29.1045,,0.66128,False
E3,tech_coverage,70,3,False,False,True,1.87608,1.8760784315087984,0.778905,False
E3,tech_coverage,70,4,True,False,True,1.87608,,0.654438,False
E3,tech_coverage,70,5,True,False,True,1.87608,,0.677604,False
E3,tech_coverage,70,6,True,False,True,1.87608,,0.609589,False
E3,tech_coverage,70,7,True,False,True,1.87608,,0.589427,False
E3,tech_diversity,70,3,False,False,False,15.4445,15.444504313414159,0.463119,False
E3,tech_diversity,70,4,False,False,False,15.4445,15.444504313414159,0.49329,False
E3,tech_diversity,70,5,False,False,True,15.4445,15.444504313414159,0.581959,False
E3,tech_diversity,70,6,False,False,True,15.4445,15.444504313414159,0.611111,False
E3,tech_diversity,70,7,True,False,True,15.4445,,0.529699,False
E3,tech_facility,70,3,False,False,False,4.03,4.03000000009792,0.577255,False
E3,tech_facility,70,4,False,False,True,4.03,4.03000000009792,0.643064,False
E3,tech_facility,70,5,False,False,True,4.03,4.03000000009792,0.661206,False
E3,tech_facility,70,6,True,False,True,4.03,,0.588235,False
E3,tech_facility,70,7,True,False,True,4.03,,0.584848,False
E3,tech_coverage,71,3,False,False,False,2.3188,2.318803229417446,0.862084,False
E3,tech_coverage,71,4,False,False,True,2.3188,2.318803229417446,0.796067,False
E3,tech_coverage,71,5,False,False,True,2.3188,2.318803229417446,0.823594,False
E3,tech_coverage,71,6,False,False,True,2.3188,2.318803229417446,0.844516,False
E3,tech_coverage,71,7,False,False,True,6.33649,6.336490652023129,0.797609,False
E3,tech_diversity,71,3,False,False,False,2.2586,2.2586028052606677,0.765663,False
