dataset,split,K,eta_u_path,eta_o_path,eta_path,ratio,LK_bound,frac_nonpos_d,frac_nonpos_dt,frac_direction_violation,n_pairs,n_valid_pairs
breast_cancer,23,2,11.97368421052637,2.756043956043938,32.99999999999993,0.9722222222222222,0.030073461891643727,0.3050847457627119,0.2711864406779661,0.1694915254237288,59,36
breast_cancer,23,3,11.97368421052637,2.756043956043938,32.99999999999993,0.9816513761467891,0.029997969698000504,0.42528735632183906,0.3103448275862069,0.20689655172413793,87,44
breast_cancer,23,4,11.97368421052637,2.756043956043938,32.99999999999993,0.9636363636363636,0.029960413546728626,0.543859649122807,0.40350877192982454,0.21929824561403508,114,45
breast_cancer,23,5,11.97368421052637,2.756043956043938,32.99999999999993,0.9727272727272728,0.02993794022510543,0.55,0.5071428571428571,0.24285714285714285,140,46
breast_cancer,23,6,11.97368421052637,2.756043956043938,32.99999999999993,0.963963963963964,0.029922983069566977,0.6060606060606061,0.5818181818181818,0.21818181818181817,165,46
breast_cancer,23,7,11.97368421052637,2.756043956043938,32.99999999999993,0.954954954954955,0.029912311631021926,0.6349206349206349,0.6243386243386243,0.21164021164021163,189,47
breast_cancer,24,1,2.3947368421052793,2.0401883830455234,4.885714285714313,0.9705882352941176,0.20467836257309835,0.36666666666666664,0.3333333333333333,0.1,30,18
breast_cancer,24,2,15.96491228070181,4.760439560439589,76.00000000000072,0.9714285714285714,0.013114612188365626,0.3050847457627119,0.23728813559322035,0.1864406779661017,59,37
breast_cancer,24,3,15.96491228070181,4.760439560439589,76.00000000000072,0.9814814814814815,0.013100269043646029,0.3793103448275862,0.40229885057471265,0.25287356321839083,87,40
breast_cancer,24,4,15.96491228070181,4.760439560439589,76.00000000000072,0.9724770642201835,0.013093113173845317,0.5087719298245614,0.5350877192982456,0.21052631578947367,114,40
breast_cancer,24,5,15.96491228070181,4.760439560439589,76.00000000000072,0.9541284403669724,0.013088824661922849,0.6,0.6214285714285714,0.17142857142857143,140,40
breast_cancer,24,6,15.96491228070181,4.760439560439589,76.00000000000072,0.9724770642201835,0.013085967738028725,0.6303030303030303,0.6727272727272727,0.1696969696969697,165,41
breast_cancer,24,7,15.96491228070181,4.760439560439589,76.00000000000072,0.9724770642201835,0.0130839280977888,0.6772486772486772,0.6613756613756614,0.19047619047619047,189,41
breast_cancer,25,1,2.317487266553482,1.461538461538459,3.3870967741935445,1.0,0.2952380952380955,0.4,0.4666666666666667,0.03333333333333333,30,16
breast_cancer,25,2,7.982456140350905,1.461538461538459,11.666666666666687,1.0,0.08387755102040806,0.4576271186440678,0.5932203389830508,0.15254237288135594,59,23
breast_cancer,25,3,7.982456140350905,1.461538461538459,11.666666666666687,0.9545454545454545,0.08328862973760909,0.5287356321839081,0.5977011494252874,0.25287356321839083,87,24
breast_cancer,25,4,7.98245614035093,1.461538461538459,11.666666666666723,0.9545454545454545,0.08299833142440616,0.543859649122807,0.6491228070175439,0.2807017543859649,114,26
breast_cancer,25,5,7.98245614035093,1.461538461538459,11.666666666666723,0.9818181818181818,0.08282545887327841,0.5214285714285715,0.7142857142857143,0.32857142857142857,140,26
breast_cancer,25,6,7.98245614035093,1.461538461538459,11.666666666666723,0.9727272727272728,0.08271074908413978,0.5757575757575758,0.7333333333333333,0.3151515151515151,165,26
breast_cancer,25,7,7.98245614035093,1.461538461538459,11.666666666666723,0.9727272727272728,0.08262907552054721,0.6190476190476191,0.7619047619047619,0.2857142857142857,189,26
breast_cancer,26,1,19.956140350876268,1.6506787330316732,32.94117647058669,0.9801980198019803,0.030357142857144304,0.43333333333333335,0.3,0.2,30,16
breast_cancer,26,2,19.956140350876268,3.7582417582417933,74.99999999999723,1.0093457943925233,0.01328888888888946,0.2542372881355932,0.2542372881355932,0.1694915254237288,59,38
breast_cancer,26,3,19.956140350876268,3.7582417582417933,74.99999999999723,1.0185185185185186,0.013274161865569734,0.45977011494252873,0.40229885057471265,0.19540229885057472,87,39
breast_cancer,26,4,19.956140350876268,3.7582417582417933,74.99999999999723,0.9909090909090909,0.013266814691358375,0.5087719298245614,0.5350877192982456,0.23684210526315788,114,39
breast_cancer,26,5,19.956140350876268,3.7582417582417933,74.99999999999723,0.9819819819819819,0.013262411599147983,0.4785714285714286,0.6214285714285714,0.30714285714285716,140,39
breast_cancer,26,6,19.956140350876268,3.7582417582417933,74.99999999999723,0.9819819819819819,0.013259478372525169,0.5575757575757576,0.6787878787878788,0.2606060606060606,165,39
breast_cancer,26,7,19.956140350876268,3.7582417582417933,74.99999999999723,0.9553571428571429,0.013257384271483708,0.5238095238095238,0.7195767195767195,0.31746031746031744,189,39
breast_cancer,27,1,1.8421052631578971,2.1833594976452084,4.021978021978021,0.9326923076923077,0.24863387978142082,0.3333333333333333,0.36666666666666664,0.16666666666666666,30,17
breast_cancer,27,2,19.956140350877277,2.25494505494504,44.999999999999886,1.0190476190476192,0.022098765432098877,0.1864406779661017,0.3220338983050847,0.1694915254237288,59,38
breast_cancer,27,3,19.956140350877277,2.25494505494504,44.999999999999886,0.9357798165137615,0.02205801961083176,0.367816091954023,0.3218390804597701,0.22988505747126436,87,45
breast_cancer,27,4,19.956140350877277,2.25494505494504,44.999999999999886,0.9357798165137615,0.02203772195549447,0.35964912280701755,0.45614035087719296,0.2982456140350877,114,47
breast_cancer,27,5,19.956140350877277,2.25494505494504,44.999999999999886,0.9729729729729729,0.022025567323788908,0.35,0.5571428571428572,0.36428571428571427,140,47
breast_cancer,27,6,19.956140350877277,2.25494505494504,44.999999999999886,0.9369369369369368,0.02201747419228295,0.44242424242424244,0.6181818181818182,0.3212121212121212,165,47
breast_cancer,27,7,19.956140350877277,2.25494505494504,44.999999999999886,0.9189189189189189,0.022011698251938272,0.4603174603174603,0.6666666666666666,0.3333333333333333,189,47
breast_cancer,28,1,2.3282163742690076,1.2840659340659344,2.9895833333333366,0.9722222222222222,0.33449477351916346,0.36666666666666664,0.43333333333333335,0.2,30,15
breast_cancer,28,2,9.978070175438639,3.7582417582417333,37.49999999999991,0.9629629629629629,0.026488888888889006,0.4576271186440678,0.4745762711864407,0.22033898305084745,59,24
breast_cancer,28,3,15.96491228070181,3.7582417582417333,59.999999999999815,0.9464285714285715,0.016574245541838062,0.3333333333333333,0.5977011494252874,0.39080459770114945,87,27
breast_cancer,28,4,15.96491228070181,3.7582417582417333,59.999999999999815,0.9380530973451328,0.016562789050443616,0.43859649122807015,0.6491228070175439,0.3684210526315789,114,27
breast_cancer,28,5,15.96491228070181,3.7582417582417333,59.999999999999815,0.9380530973451328,0.016555925309053365,0.44285714285714284,0.7142857142857143,0.4,140,27
breast_cancer,28,6,15.96491228070181,3.7582417582417333,59.999999999999815,0.9734513274336284,0.016551353703266547,0.4,0.7515151515151515,0.46060606060606063,165,28
breast_cancer,28,7,15.96491228070181,3.7582417582417333,59.999999999999815,0.9646017699115045,0.016548090335622767,0.47619047619047616,0.783068783068783,0.4021164021164021,189,28
breast_cancer,29,1,1.2509819324430487,4.008791208791207,5.0149253731343295,0.9900990099009901,0.19940476190476186,0.4666666666666667,0.36666666666666664,0.1,30,16
breast_cancer,29,2,5.986842105263185,4.008791208791207,24.0000000000001,0.9444444444444445,0.04123263888888873,0.3898305084745763,0.2542372881355932,0.11864406779661017,59,34
breast_cancer,29,3,19.956140350877277,4.008791208791207,80.0000000000003,0.9816513761467891,0.012447989004629623,0.367816091954023,0.40229885057471265,0.21839080459770116,87,40
breast_cancer,29,4,19.956140350877277,4.008791208791207,80.0000000000003,0.9464285714285715,0.01244152822494482,0.49122807017543857,0.5175438596491229,0.21052631578947367,114,40
breast_cancer,29,5,19.956140350877277,4.008791208791207,80.0000000000003,0.9380530973451328,0.012437656054784862,0.5071428571428571,0.6,0.2357142857142857,140,40
breast_cancer,29,6,19.956140350877277,4.008791208791207,80.0000000000003,0.9292035398230089,0.012435076395905909,0.5393939393939394,0.6606060606060606,0.24242424242424243,165,40
breast_cancer,29,7,19.956140350877277,4.008791208791207,80.0000000000003,0.9380530973451328,0.012433234657245995,0.5291005291005291,0.6984126984126984,0.2751322751322751,189,41
wine,0,1,3.9614499650544635,1.4899673905501973,5.902431267227369,0.8148148148148149,0.1694217102624126,0.15384615384615385,0.15384615384615385,0.07692307692307693,13,10
wine,0,2,140.9722222222287,1.4899673905501973,210.04401408451665,0.9696969696969697,0.00475524036056707,0.08,0.12,0.08,25,21
wine,0,3,140.9722222222287,1.4899673905501973,210.04401408451665,1.0,0.0047533555044102505,0.2222222222222222,0.16666666666666666,0.08333333333333333,36,26
wine,0,4,140.9722222222287,1.4899673905501973,210.04401408451665,1.0,0.004752413823712831,0.391304347826087,0.34782608695652173,0.06521739130434782,46,26
wine,0,5,140.9722222222287,1.4899673905501973,210.04401408451665,1.0,0.004751849054200563,0.4909090909090909,0.45454545454545453,0.05454545454545454,55,26
wine,0,6,140.9722222222287,1.4899673905501973,210.04401408451665,1.0294117647058825,0.004751472640676657,0.5555555555555556,0.5238095238095238,0.047619047619047616,63,26
wine,0,7,140.9722222222287,1.4899673905501973,210.04401408451665,0.9444444444444444,0.004751203822582983,0.6,0.5714285714285714,0.04285714285714286,70,26
wine,1,1,21.455579373585906,4.311857351002563,92.51339764201535,0.9615384615384616,0.010809245206510942,0.07692307692307693,0.07692307692307693,0.0,13,12
wine,1,2,21.455579373585906,4.311857351002563,92.51339764201535,0.911764705882353,0.010780035261027332,0.2,0.16,0.24,25,17
wine,1,3,21.455579373585906,4.311857351002563,92.51339764201535,0.8888888888888888,0.010770345388453118,0.16666666666666666,0.3888888888888889,0.3611111111111111,36,18
wine,1,4,21.455579373585906,4.311857351002563,92.51339764201535,0.9166666666666666,0.010765509169325171,0.21739130434782608,0.5217391304347826,0.391304347826087,46,18
wine,1,5,21.455579373585906,4.311857351002563,92.51339764201535,0.8888888888888888,0.010762610220560576,0.34545454545454546,0.6,0.32727272727272727,55,18
wine,1,6,21.455579373585906,4.311857351002563,92.51339764201535,0.9166666666666666,0.010760678745949548,0.36507936507936506,0.6507936507936508,0.3492063492063492,63,18
wine,1,7,21.455579373585906,4.311857351002563,92.51339764201535,0.9166666666666666,0.010759299687869484,0.38571428571428573,0.6857142857142857,0.32857142857142857,70,18
wine,2,1,3.017039269865191,1.6160660514813012,4.8757347400150675,1.0,0.20509729370488883,0.07692307692307693,0.07692307692307693,0.15384615384615385,13,11
wine,2,2,3.9992119779353774,1.6160660514813012,6.46299071021875,1.0,0.1487420082667571,0.28,0.12,0.28,25,16
wine,2,3,3.9992119779353774,1.6160660514813012,6.46299071021875,0.9714285714285714,0.14688416205045485,0.3888888888888889,0.1388888888888889,0.25,36,20
wine,2,4,3.9992119779353774,1.6160660514813012,6.46299071021875,1.0,0.14597872399354783,0.5217391304347826,0.2826086956521739,0.1956521739130435,46,20
wine,2,5,3.9992119779353774,1.6160660514813012,6.46299071021875,0.9714285714285714,0.14544271818043564,0.6,0.2727272727272727,0.18181818181818182,55,20
wine,2,6,3.9992119779353774,1.6160660514813012,6.46299071021875,0.9714285714285714,0.14508834740599375,0.6507936507936508,0.25396825396825395,0.15873015873015872,63,20
wine,2,7,3.9992119779353774,1.6160660514813012,6.46299071021875,0.9428571428571428,0.14483666074142887,0.6857142857142857,0.32857142857142857,0.14285714285714285,70,20
wine,3,1,16.53530660242073,1.2738000416290844,21.0626742385132,1.0,0.047477352053021615,0.07692307692307693,0.0,0.07692307692307693,13,12
wine,3,2,225.5555555556932,2.4029556650246313,542.0000000003309,0.8823529411764707,0.0018441674269130681,0.24,0.04,0.16,25,19
wine,3,3,225.5555555556932,2.4029556650246313,542.0000000003309,0.9705882352941176,0.0018438839851050437,0.3055555555555556,0.16666666666666666,0.2777777777777778,36,22
wine,3,4,225.5555555556932,2.4029556650246313,542.0000000003309,0.9166666666666666,0.001843742307771068,0.45652173913043476,0.1956521739130435,0.21739130434782608,46,22
wine,3,5,225.5555555556932,2.4029556650246313,542.0000000003309,0.9428571428571428,0.0018436573153072233,0.5454545454545454,0.32727272727272727,0.18181818181818182,55,22
wine,3,6,225.5555555556932,2.4029556650246313,542.0000000003309,0.9166666666666666,0.0018436006594704235,0.6031746031746031,0.4126984126984127,0.15873015873015872,63,22
wine,3,7,225.5555555556932,2.4029556650246313,542.0000000003309,0.9166666666666666,0.0018435601938583401,0.6428571428571429,0.4714285714285714,0.14285714285714285,70,22
wine,4,1,2.763546420217049,2.4789495594255193,6.850692180849025,1.0,0.14597065137381016,0.15384615384615385,0.0,0.15384615384615385,13,11
wine,4,2,3.7592592592592937,2.558128078817732,9.616666666666747,1.0,0.10128285610445387,0.32,0.04,0.16,25,17
wine,4,3,56.388888888872465,2.558128078817732,144.24999999995788,0.9428571428571428,0.006916401919813575,0.3611111111111111,0.19444444444444445,0.2222222222222222,36,20
wine,4,4,56.388888888872465,2.558128078817732,144.24999999995788,0.9714285714285714,0.006914407965079916,0.3695652173913043,0.30434782608695654,0.2608695652173913,46,22
wine,4,5,56.388888888872465,2.558128078817732,144.24999999995788,0.9428571428571428,0.006913212328557794,0.43636363636363634,0.41818181818181815,0.2545454545454545,55,22
wine,4,6,56.388888888872465,2.558128078817732,144.24999999995788,0.9444444444444444,0.006912415544077066,0.38095238095238093,0.49206349206349204,0.3492063492063492,63,22
wine,4,7,56.38888888889788,2.558128078817732,144.25000000002288,0.9444444444444444,0.006911846562357216,0.4,0.5142857142857142,0.34285714285714286,70,23
wine,5,1,25.746695248303087,2.4540345521404294,63.18327974276559,0.9259259259259259,0.01582697201017802,0.07692307692307693,0.0,0.07692307692307693,13,12
wine,5,2,25.746695248303087,2.4540345521404294,63.18327974276559,0.967741935483871,0.015764348749425228,0.04,0.16,0.2,25,20
wine,5,3,112.77777777769408,2.4540345521404294,276.76056338007635,0.9411764705882353,0.0036088814852058837,0.08333333333333333,0.19444444444444445,0.1388888888888889,36,27
wine,5,4,112.77777777769408,2.4540345521404294,276.76056338007635,0.8857142857142858,0.0036083387089271834,0.2826086956521739,0.34782608695652173,0.13043478260869565,46,27
wine,5,5,112.77777777769408,2.4540345521404294,276.76056338007635,0.8857142857142858,0.003608013147688993,0.4,0.36363636363636365,0.10909090909090909,55,27
wine,5,6,112.77777777769408,2.4540345521404294,276.76056338007635,0.8857142857142858,0.0036077961503981903,0.47619047619047616,0.4444444444444444,0.09523809523809523,63,27
wine,5,7,112.77777777769408,2.4540345521404294,276.76056338007635,0.8857142857142858,0.003607641173649534,0.5285714285714286,0.5,0.08571428571428572,70,27
wine,6,1,9.289120907450465,2.7141330743079157,25.211910286156467,1.0,0.039663793367894384,0.0,0.0,0.0,13,13
wine,6,2,29.23868312757178,2.7141330743079157,79.35767692575138,0.9696969696969697,0.0125614779160238,0.04,0.12,0.16,25,21
wine,6,3,29.23868312757178,2.7141330743079157,79.35767692575138,0.9714285714285714,0.012548319556469512,0.2222222222222222,0.3055555555555556,0.19444444444444445,36,23
wine,6,4,29.23868312757178,2.7141330743079157,79.35767692575138,0.9714285714285714,0.012541754173587272,0.34782608695652173,0.45652173913043476,0.17391304347826086,46,23
wine,6,5,29.23868312757178,2.7141330743079157,79.35767692575138,0.9714285714285714,0.012537819346359114,0.45454545454545453,0.5454545454545454,0.14545454545454545,55,23
wine,6,6,29.23868312757178,2.7141330743079157,79.35767692575138,1.0285714285714287,0.01253519795969682,0.4444444444444444,0.6031746031746031,0.20634920634920634,63,23
wine,6,7,29.23868312757178,2.7141330743079157,79.35767692575138,0.9142857142857143,0.012533326436802938,0.5,0.6142857142857143,0.21428571428571427,70,23
wine,7,1,7.66485854073604,1.4227655588704642,10.905296745373363,0.9615384615384616,0.0916985592734334,0.07692307692307693,0.0,0.07692307692307693,13,12
wine,7,2,7.66485854073604,1.516256157635466,11.621888959795813,0.9696969696969697,0.08419361691629312,0.08,0.12,0.2,25,20
wine,7,3,7.66485854073604,1.516256157635466,11.621888959795813,0.9714285714285714,0.08360023936562277,0.2222222222222222,0.16666666666666666,0.19444444444444445,36,24
wine,7,4,7.66485854073604,1.516256157635466,11.621888959795813,0.9714285714285714,0.08330776039309751,0.3695652173913043,0.34782608695652173,0.17391304347826086,46,24
wine,7,5,7.66485854073604,1.516256157635466,11.621888959795813,1.0,0.08313359424864697,0.45454545454545453,0.43636363636363634,0.14545454545454545,55,25
wine,7,6,7.66485854073604,1.516256157635466,11.621888959795813,1.0,0.08301802814395987,0.5238095238095238,0.5079365079365079,0.12698412698412698,63,25
wine,7,7,7.66485854073604,1.516256157635466,11.621888959795813,1.0,0.08293574587722596,0.5714285714285714,0.5571428571428572,0.11428571428571428,70,25
wine,8,1,2.519918875851078,2.5920037466176367,6.531639167378497,0.8846153846153846,0.1531009252615151,0.07692307692307693,0.07692307692307693,0.15384615384615385,13,11
wine,8,2,225.55555555559152,2.5920037466176367,584.6408450705158,1.032258064516129,0.0017097204129201682,0.08,0.08,0.12,25,21
wine,8,3,225.55555555559152,2.5920037466176367,584.6408450705158,1.0,0.001709476794472975,0.19444444444444445,0.3333333333333333,0.2222222222222222,36,22
wine,8,4,225.55555555559152,2.5920037466176367,584.6408450705158,0.9714285714285714,0.0017093550199670515,0.32608695652173914,0.4782608695652174,0.21739130434782608,46,22
wine,8,5,225.55555555559152,2.5920037466176367,584.6408450705158,0.9714285714285714,0.0017092819663694359,0.4,0.5454545454545454,0.21818181818181817,55,22
wine,8,6,225.55555555559152,2.5920037466176367,584.6408450705158,0.9714285714285714,0.0017092332685970657,0.4444444444444444,0.6031746031746031,0.2222222222222222,63,22
wine,8,7,225.55555555559152,2.5920037466176367,584.6408450705158,0.9714285714285714,0.0017091984867391163,0.45714285714285713,0.6428571428571429,0.24285714285714285,70,22
wine,9,1,2.279775301210265,1.61783945049608,3.6883104205645507,0.923076923076923,0.2711268537551498,0.07692307692307693,0.15384615384615385,0.07692307692307693,13,11
wine,9,2,6.481481481481474,1.6847290640394068,10.919540229885031,0.9411764705882353,0.08948227146814414,0.08,0.2,0.12,25,20
wine,9,3,6.481481481481474,1.6847290640394068,10.919540229885031,0.9428571428571428,0.08881182563055856,0.2222222222222222,0.3333333333333333,0.19444444444444445,36,21
wine,9,4,12.083333333333314,1.6847290640394068,20.3571428571428,1.0,0.04822529894606886,0.30434782608695654,0.45652173913043476,0.1956521739130435,46,22
wine,9,5,12.083333333333314,1.6847290640394068,20.3571428571428,1.0,0.048167023322695734,0.41818181818181815,0.5454545454545454,0.16363636363636364,55,22
wine,9,6,12.083333333333314,1.6847290640394068,20.3571428571428,0.9166666666666666,0.048128277810597586,0.49206349206349204,0.6031746031746031,0.14285714285714285,63,22
wine,9,7,12.083333333333314,1.6847290640394068,20.3571428571428,0.9166666666666666,0.048100653624778666,0.5428571428571428,0.6428571428571429,0.12857142857142856,70,22
wine,10,1,2.776979565772671,2.4634323180462085,6.840901208878324,1.0,0.14617957042007423,0.15384615384615385,0.07692307692307693,0.0,13,11
wine,10,2,2.776979565772671,2.4634323180462085,6.840901208878324,1.0,0.14083745371802503,0.28,0.08,0.16,25,18
wine,10,3,112.77777777779576,2.4634323180462085,277.8204225352556,0.9714285714285714,0.0035951304620990276,0.4722222222222222,0.2777777777777778,0.1388888888888889,36,19
wine,10,4,112.77777777779576,2.4634323180462085,277.8204225352556,0.9714285714285714,0.003594591814661041,0.5652173913043478,0.43478260869565216,0.13043478260869565,46,19
wine,10,5,112.77777777779576,2.4634323180462085,277.8204225352556,0.9714285714285714,0.0035942687295368314,0.6181818181818182,0.5272727272727272,0.12727272727272726,55,19
wine,10,6,112.77777777779576,2.4634323180462085,277.8204225352556,0.9714285714285714,0.0035940533824925236,0.6507936507936508,0.5555555555555556,0.12698412698412698,63,19
wine,10,7,112.77777777779576,2.4634323180462085,277.8204225352556,0.9428571428571428,0.0035938995842494936,0.6714285714285714,0.6,0.12857142857142856,70,19
wine,11,1,1.9745212617567345,3.3928744883091673,6.699302815638452,0.9285714285714285,0.14926926390991913,0.15384615384615385,0.07692307692307693,0.07692307692307693,13,11
wine,11,2,5.068664169787803,3.3928744883091673,17.197341351479803,1.064516129032258,0.05730321036817365,0.24,0.16,0.2,25,17
wine,11,3,5.068664169787803,3.3928744883091673,17.197341351479803,1.0,0.05702872150101834,0.3611111111111111,0.25,0.2222222222222222,36,19
wine,11,4,5.068664169787803,3.3928744883091673,17.197341351479803,0.9428571428571428,0.05689279778795697,0.45652173913043476,0.3695652173913043,0.2391304347826087,46,19
wine,11,5,5.068664169787803,3.3928744883091673,17.197341351479803,0.9714285714285714,0.0568116606869945,0.45454545454545453,0.4727272727272727,0.2909090909090909,55,19
wine,11,6,5.068664169787803,3.3928744883091673,17.197341351479803,0.9705882352941176,0.05675774183490501,0.5238095238095238,0.5396825396825397,0.25396825396825395,63,19
wine,11,7,5.068664169787803,3.3928744883091673,17.197341351479803,0.9705882352941176,0.056719312491240625,0.5571428571428572,0.5428571428571428,0.24285714285714285,70,19
wine,12,1,4.504766369745275,1.3924304447373896,6.27257383966245,0.7586206896551725,0.1594241894255347,0.07692307692307693,0.15384615384615385,0.07692307692307693,13,11
wine,12,2,15.555555555555602,1.3924304447373896,21.66002914035946,0.9714285714285714,0.04563511878011306,0.04,0.12,0.08,25,22
wine,12,3,15.555555555555602,1.7822660098522163,27.72413793103456,0.9722222222222222,0.035637716531649266,0.3055555555555556,0.19444444444444445,0.16666666666666666,36,23
wine,12,4,15.555555555555602,1.7822660098522163,27.72413793103456,0.9444444444444444,0.03558469567123379,0.45652173913043476,0.34782608695652173,0.15217391304347827,46,23
wine,12,5,15.555555555555602,1.7822660098522163,27.72413793103456,0.9444444444444444,0.03555298449533595,0.5454545454545454,0.38181818181818183,0.14545454545454545,55,23
wine,12,6,15.555555555555602,1.7822660098522163,27.72413793103456,0.9444444444444444,0.03553188574700117,0.6031746031746031,0.4603174603174603,0.12698412698412698,63,23
wine,12,7,15.555555555555602,1.7822660098522163,27.72413793103456,0.9714285714285714,0.03551683574198461,0.6285714285714286,0.5,0.12857142857142856,70,23
wine,13,1,2.8707438279904016,1.6593769513633534,4.763646141435876,0.9259259259259259,0.2099232332354931,0.15384615384615385,0.0,0.0,13,11
wine,13,2,13.53333333333354,1.9019704433497522,25.74000000000037,1.0303030303030303,0.03847270747037601,0.28,0.16,0.04,25,18
wine,13,3,13.53333333333354,2.269950738916254,30.72000000000044,1.0,0.032200148157948694,0.4722222222222222,0.3055555555555556,0.08333333333333333,36,19
wine,13,4,13.53333333333354,2.269950738916254,30.72000000000044,0.9428571428571428,0.032156870488057265,0.5869565217391305,0.391304347826087,0.13043478260869565,46,19
wine,13,5,13.53333333333354,2.269950738916254,30.72000000000044,0.9428571428571428,0.032130978584924086,0.6545454545454545,0.4909090909090909,0.10909090909090909,55,19
wine,13,6,13.53333333333354,2.269950738916254,30.72000000000044,0.9428571428571428,0.032113748314522406,0.6984126984126984,0.5396825396825397,0.09523809523809523,63,19
wine,13,7,13.53333333333354,2.269950738916254,30.72000000000044,0.9428571428571428,0.0321014561218651,0.7285714285714285,0.5857142857142857,0.08571428571428572,70,19
wine,14,1,2.0666223473590914,2.2826059807118573,4.7172845299546395,0.8148148148148149,0.21198636496272905,0.23076923076923078,0.0,0.15384615384615385,13,10
wine,14,2,8.353909465020637,2.2826059807118573,19.0686837071815,0.8571428571428572,0.05175446370538539,0.2,0.12,0.28,25,17
wine,14,3,225.55555555559107,2.2826059807118573,514.8544600939778,0.8611111111111112,0.0019410392354064498,0.25,0.25,0.3055555555555556,36,20
wine,14,4,225.55555555559107,2.2826059807118573,514.8544600939778,0.8611111111111112,0.001940882233777641,0.3695652173913043,0.2391304347826087,0.2391304347826087,46,22
wine,14,5,225.55555555559107,2.2826059807118573,514.8544600939778,0.8888888888888888,0.001940788049058395,0.41818181818181815,0.36363636363636365,0.23636363636363636,55,22
wine,14,6,225.55555555559107,2.2826059807118573,514.8544600939778,0.8888888888888888,0.001940725266018628,0.47619047619047616,0.4444444444444444,0.2222222222222222,63,22
wine,14,7,225.55555555559107,2.2826059807118573,514.8544600939778,0.8888888888888888,0.0019406804243062847,0.5142857142857142,0.4714285714285714,0.22857142857142856,70,22
wine,15,1,3.9672447013487484,1.9032193158953725,7.550536746490506,0.8275862068965516,0.1324409156030928,0.07692307692307693,0.0,0.0,13,12
wine,15,2,84.58333333331822,1.9032193158953725,160.98063380278816,0.823529411764706,0.0062022803276367,0.24,0.04,0.16,25,19
wine,15,3,676.6666666667741,1.9032193158953725,1287.8450704227398,1.0,0.0007762899552017366,0.25,0.25,0.25,36,22
wine,15,4,676.6666666667741,1.9032193158953725,1287.8450704227398,1.0,0.0007762648446987264,0.41304347826086957,0.41304347826086957,0.1956521739130435,46,22
wine,15,5,676.6666666667741,1.9032193158953725,1287.8450704227398,1.0,0.0007762497794370216,0.509090909090909,0.41818181818181815,0.16363636363636364,55,22
wine,15,6,676.6666666667741,1.9032193158953725,1287.8450704227398,1.0,0.0007762397363619833,0.5714285714285714,0.49206349206349204,0.14285714285714285,63,22
wine,15,7,676.6666666667741,1.9032193158953725,1287.8450704227398,1.0,0.0007762325629494526,0.6142857142857143,0.5285714285714286,0.12857142857142856,70,22
wine,16,1,2.5997474747474763,1.628479844584749,4.233636363636364,0.8275862068965516,0.23620356452651925,0.15384615384615385,0.07692307692307693,0.0,13,11
wine,16,2,7.645951035781536,1.89310344827586,14.47457627118641,0.9696969696969697,0.0678934097154048,0.08,0.2,0.16,25,19
wine,16,3,8.055555555555543,1.89310344827586,15.24999999999996,0.9696969696969697,0.06415090706727455,0.2777777777777778,0.3055555555555556,0.19444444444444445,36,21
wine,16,4,8.055555555555543,1.89310344827586,15.24999999999996,0.9696969696969697,0.06397885112215296,0.391304347826087,0.45652173913043476,0.1956521739130435,46,21
wine,16,5,8.055555555555543,1.89310344827586,15.24999999999996,0.9411764705882353,0.06387621216882433,0.45454545454545453,0.5454545454545454,0.2,55,21
wine,16,6,8.055555555555543,1.89310344827586,15.24999999999996,0.9411764705882353,0.06380803194122353,0.49206349206349204,0.6031746031746031,0.20634920634920634,63,21
wine,16,7,8.055555555555543,1.89310344827586,15.24999999999996,0.9411764705882353,0.06375945151374662,0.5142857142857142,0.6285714285714286,0.21428571428571427,70,21
wine,17,1,2.442371865060745,2.2218067022826613,5.426478179258567,0.8518518518518517,0.1842815850291749,0.07692307692307693,0.07692307692307693,0.07692307692307693,13,11
wine,17,2,11.277777777777882,2.2218067022826613,25.057042253521356,0.8787878787878789,0.039510759288427066,0.08,0.24,0.2,25,18
wine,17,3,16.70781893004073,2.2218067022826613,37.12154407928962,0.9411764705882353,0.026697363761466142,0.1388888888888889,0.3055555555555556,0.25,36,22
wine,17,4,225.55555555559152,2.2218067022826613,501.1408450705024,0.9714285714285714,0.00199395432647953,0.13043478260869565,0.32608695652173914,0.2826086956521739,46,27
wine,17,5,225.55555555559152,2.2218067022826613,501.1408450705024,0.9428571428571428,0.0019938549202417333,0.2,0.41818181818181815,0.3090909090909091,55,27
wine,17,6,225.55555555559152,2.2218067022826613,501.1408450705024,1.0,0.0019937886567595875,0.2222222222222222,0.49206349206349204,0.3492063492063492,63,27
wine,17,7,225.55555555559152,2.2218067022826613,501.1408450705024,0.9411764705882353,0.001993741329297527,0.3,0.5428571428571428,0.3142857142857143,70,27
wine,18,1,3.967244701348759,1.9778394504960795,7.8465730800991125,1.0,0.12744417082359838,0.07692307692307693,0.07692307692307693,0.0,13,12
wine,18,2,3.967244701348759,4.539901477832508,18.01090008257642,0.9393939393939394,0.05475126240540329,0.16,0.12,0.04,25,20
wine,18,3,7.275985663082207,4.539901477832508,33.032258064515055,1.0294117647058825,0.029968971421046375,0.2222222222222222,0.19444444444444445,0.05555555555555555,36,26
wine,18,4,7.275985663082207,4.539901477832508,33.032258064515055,0.9714285714285714,0.02993148790164657,0.34782608695652173,0.34782608695652173,0.08695652173913043,46,26
